submission_id,age,assumption,comments,correct_answer,education,experiment_duration,experiment_end_time,experiment_start_time,gender,inference_type,itemOrder,item_id,languages,llm_id,lower_bound,p1,p2,responseTime,trialNr,trial_type,upper_bound
1577,NA,no_violation,NA,main,NA,430359,1751373840743,1751373410384,NA,baseline,"p2,p1,lower_bound,upper_bound",1,NA,NA,0,90,82,32408,2,main,94
1577,NA,quality_2,NA,main,NA,430359,1751373840743,1751373410384,NA,marked,"p2,p1,upper_bound,lower_bound",17,NA,NA,0,85,84,52769,3,main,92
1577,NA,quantity_1,NA,main,NA,430359,1751373840743,1751373410384,NA,irrelevant,"lower_bound,p1,upper_bound,p2",12,NA,NA,91,77,29,33311,4,main,89
1577,NA,manner_1,NA,0,NA,430359,1751373840743,1751373410384,NA,too_little,"upper_bound,p2,lower_bound,p1",13,NA,NA,95,86,2,33226,5,filler,69
1577,NA,manner_3,NA,main,NA,430359,1751373840743,1751373410384,NA,too_little,"upper_bound,p1,lower_bound,p2",20,NA,NA,83,5,92,29183,6,main,84
1577,31,NA,NA,NA,Graduated College,430359,1751373840743,1751373410384,male,NA,NA,NA,NA,I thought I would be able to but it was difficult.,NA,NA,NA,29012,NA,NA,NA
1578,NA,NA,NA,NA,NA,233883,1751373859898,1751373626015,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,NA,69,29152,NA,NA,NA
1578,NA,manner_2,NA,main,NA,233883,1751373859898,1751373626015,NA,baseline,"p1,p2,upper_bound,lower_bound",2,NA,NA,10,77,76,33712,1,main,77
1578,NA,manner_1,NA,main,NA,233883,1751373859898,1751373626015,NA,too_much,"p2,upper_bound,lower_bound,p1",1,NA,NA,22,4,21,30279,2,main,94
1578,NA,manner_4,NA,main,NA,233883,1751373859898,1751373626015,NA,irrelevant,"p2,p1,upper_bound,lower_bound",1,NA,NA,39,58,68,27122,3,main,90
1578,NA,quantity_1,NA,main,NA,233883,1751373859898,1751373626015,NA,marked,"lower_bound,p2,upper_bound,p1",8,NA,NA,57,77,77,30068,4,main,11
1578,NA,manner_1,NA,100,NA,233883,1751373859898,1751373626015,NA,too_little,"lower_bound,p2,upper_bound,p1",13,NA,NA,11,16,22,27515,5,filler,96
1578,NA,manner_3,NA,main,NA,233883,1751373859898,1751373626015,NA,too_little,"lower_bound,p1,upper_bound,p2",20,NA,NA,10,55,89,17470,6,main,88
1578,54,NA,NA,NA,Higher degree,233883,1751373859898,1751373626015,female,NA,NA,NA,English,they were overly wordy,NA,NA,NA,22843,NA,NA,NA
1579,NA,NA,NA,NA,NA,467344,1751374027736,1751373560392,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,79,55,41259,NA,NA,54
1579,NA,manner_2,NA,main,NA,467344,1751374027736,1751373560392,NA,too_much,"upper_bound,p1,lower_bound,p2",12,NA,NA,82,10,88,44060,1,main,75
1579,NA,manner_2,NA,0,NA,467344,1751374027736,1751373560392,NA,baseline,"p1,p2,upper_bound,lower_bound",22,NA,NA,2,93,30,207030,2,filler,70
1579,NA,quality_1,NA,main,NA,467344,1751374027736,1751373560392,NA,marked,"upper_bound,p2,lower_bound,p1",15,NA,NA,1,91,82,50742,3,main,64
1579,NA,manner_4,NA,main,NA,467344,1751374027736,1751373560392,NA,baseline,"lower_bound,p2,p1,upper_bound",3,NA,NA,0,78,90,45851,4,main,94
1579,NA,manner_1,NA,main,NA,467344,1751374027736,1751373560392,NA,too_little,"p1,upper_bound,p2,lower_bound",12,NA,NA,92,95,57,28139,5,main,88
1579,NA,relevance_1,NA,main,NA,467344,1751374027736,1751373560392,NA,irrelevant,"p2,lower_bound,p1,upper_bound",6,NA,NA,31,18,100,22489,6,main,95
1579,39,NA,NA,NA,Graduated College,467344,1751374027736,1751373560392,female,NA,NA,NA,English,"no, I am unsure",NA,NA,NA,21284,NA,NA,NA
1580,NA,NA,NA,NA,NA,882058,1751374143473,1751373261415,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,0,NA,536572,NA,NA,NA
1580,NA,manner_2,NA,main,NA,882058,1751374143473,1751373261415,NA,marked,"p2,upper_bound,lower_bound,p1",23,NA,NA,42,17,81,28590,1,main,91
1580,NA,quality_2,NA,main,NA,882058,1751374143473,1751373261415,NA,too_much,"lower_bound,p1,upper_bound,p2",3,NA,NA,100,93,22,101933,2,main,49
1580,NA,manner_1,NA,main,NA,882058,1751374143473,1751373261415,NA,baseline,"upper_bound,p2,lower_bound,p1",12,NA,NA,0,27,100,21400,3,main,100
1580,NA,quantity_1,NA,main,NA,882058,1751374143473,1751373261415,NA,irrelevant,"lower_bound,p2,p1,upper_bound",12,NA,NA,24,100,100,20569,4,main,99
1580,NA,quality_1,NA,main,NA,882058,1751374143473,1751373261415,NA,too_little,"upper_bound,p2,lower_bound,p1",14,NA,NA,16,94,100,30545,5,main,91
1580,NA,manner_2,NA,100,NA,882058,1751374143473,1751373261415,NA,baseline,"upper_bound,p1,p2,lower_bound",22,NA,NA,0,100,66,12233,6,filler,82
1580,43,NA,Thanks for letting me take part,NA,Higher degree,882058,1751374143473,1751373261415,female,NA,NA,NA,NA,I'm not sure,NA,NA,NA,26110,NA,NA,NA
1581,NA,NA,NA,NA,NA,849342,1751375227339,1751374377997,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,38,44,NA,38929,NA,NA,89
1581,NA,quantity_1,NA,main,NA,849342,1751375227339,1751374377997,NA,too_little,"p2,lower_bound,p1,upper_bound",19,NA,NA,100,0,3,29043,1,main,4
1581,NA,manner_1,NA,main,NA,849342,1751375227339,1751374377997,NA,irrelevant,"p1,lower_bound,p2,upper_bound",9,NA,NA,100,84,72,31042,2,main,92
1581,NA,manner_2,NA,100,NA,849342,1751375227339,1751374377997,NA,baseline,"p2,upper_bound,p1,lower_bound",22,NA,NA,10,98,94,158716,3,filler,98
1581,NA,quality_2,NA,main,NA,849342,1751375227339,1751374377997,NA,too_much,"p2,p1,lower_bound,upper_bound",3,NA,NA,100,0,100,143711,4,main,58
1581,NA,quality_1,NA,main,NA,849342,1751375227339,1751374377997,NA,marked,"lower_bound,p1,upper_bound,p2",15,NA,NA,93,56,56,206364,5,main,100
1581,NA,manner_2,NA,main,NA,849342,1751375227339,1751374377997,NA,baseline,"p2,lower_bound,p1,upper_bound",2,NA,NA,20,100,96,21573,6,main,99
1581,34,NA,NA,NA,Higher degree,849342,1751375227339,1751374377997,male,NA,NA,NA,English,"Potentially, the responses that were vague or would not be how a human responds",NA,NA,NA,48048,NA,NA,NA
